id,uniqueId,videoId,link,signature,followerCount,aigcLabelType,createTime,desc,playCount,shareCount,gamer,biden_deepfakes,presidential_debates,psa_deepfakes,vietnamese_trump,trump_covers,biden_covers,trump_deepfakes
7202754390540190766,presidentialdeepfakes,7205031224979508523,https://www.tiktok.com/@presidentialdeepfakes/video/7205031224979508523,"Ai presidents videos, slideshows and full episodes of shows",134400.0,False,2023-02-28 2:41:05,The boys go on a late night drive to McDonalds #aivoice #president #ai #biden #aibiden #trump #aitrump #aipresidentgaming #aipresidents,2213066,26836,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
6927014834434212869,covers.ai.songs,7251711953343696170,https://www.tiktok.com/@covers.ai.songs/video/7251711953343696170,"covers.ai fan acount, teen pop sensation and next best song producer 😤😤",7875.0,False,2023-07-03 21:46:11,"hello christ, im bout to sin again! #trump #aitrump #aicover #aicovers #biden #aibiden #flyanaboss #flyanabossyouwish ",913053,41761,non-gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,trump_cover,non-biden_cover,non-trump_deepfake
7202754390540190766,presidentialdeepfakes,7202981692708080939,https://www.tiktok.com/@presidentialdeepfakes/video/7202981692708080939,"Ai presidents videos, slideshows and full episodes of shows",134400.0,False,2023-02-22 14:07:56,Trump and Biden play War Thunder #president #ai #biden #aibiden #trump #aitrump #aipresidentgaming,490077,1789,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7202754390540190766,presidentialdeepfakes,7202957780104318254,https://www.tiktok.com/@presidentialdeepfakes/video/7202957780104318254,"Ai presidents videos, slideshows and full episodes of shows",134400.0,False,2023-02-22 12:35:11,The boys play Among Us #president #ai #biden #aibiden #trump #aitrump #amongus #aipresident,305942,2515,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7032492950270837766,letstalktswizzle,7209428696069868802,https://www.tiktok.com/@letstalktswizzle/video/7209428696069868802,,402.0,False,2023-03-11 23:05:50,Replying to @carchairheadrest #aivoice #aitrump #aibiden #taylorswift #tswizzle,199689,5649,non-gamer,non-biden_deepfakes,presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
6833547409752458246,katiewatie16,7207704426411199786,https://www.tiktok.com/@katiewatie16/video/7207704426411199786,"19 
graaaaaahhhh!!!
i am addicted to music",2114.0,False,2023-03-07 7:35:21,#fyp #bidenblast #aibiden,121842,4124,non-gamer,biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
6971885454074348549,join.havoc.games,7232658633748729131,https://www.tiktok.com/@join.havoc.games/video/7232658633748729131,"Join my Minecraft Server⬇️
IP: join.havoc.games
Friend ""TMDServer"" on console!",34300.0,False,2023-05-13 13:32:54,COME PLAY THE MINING DEAD ON JAVA OR BEDROCK! IP: join.havoc.games BEDROCK PORT: 19132 #minecraft #minecraftmemes #minecraftbuilding #minecrafter #minecraftpe #minecraftbedrock #minecraftgun #bedrock #java #ai #aivoice #aivoices #aipresidents #aitrump #aibiden #aiobama #thewalkingdead #thelastofus,362199,1190,non-gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7202754390540190766,presidentialdeepfakes,7206027907800567083,https://www.tiktok.com/@presidentialdeepfakes/video/7206027907800567083,"Ai presidents videos, slideshows and full episodes of shows",134400.0,False,2023-03-02 19:08:49,#aivoice #president #ai #biden #aibiden #trump #aitrump #aipresidents,101653,797,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
6791341671286244358,dualsensenation,7203690554717408558,https://www.tiktok.com/@dualsensenation/video/7203690554717408558,I make Funny AI videos 😂😂😂 join the Nation,11100.0,False,2023-02-24 11:58:48,Replying to @otb_key24 Ai Ninja Plays With Ai Ice Spice in Fortnite 😂😂 #ai#ninja#icespice#trump#drake#21savage#biden#rkelly#steveharvey#trending#viral#fypシ#fyp#fortnite#gaming#meme#funny                ⚠️This Video Is Completely Made with Ai Everything in this video is Fake and it’s a jokes 😂😂😂😂 #aitrump #aibiden #aiicespice #twitch #kaicenat #kaicenatclips,94194,1391,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7202754390540190766,presidentialdeepfakes,7204928708715744558,https://www.tiktok.com/@presidentialdeepfakes/video/7204928708715744558,"Ai presidents videos, slideshows and full episodes of shows",134400.0,False,2023-02-27 20:03:18,The Queen clutches #aivoice #president #ai #biden #aibiden #trump #aitrump #aipresidentgaming,126879,1091,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7163005532747285546,drumlinetok,7206007600364752171,https://www.tiktok.com/@drumlinetok/video/7206007600364752171,"🔥🥁🥁🥁🥁🥁🥁🥁🥁🔥
Follow for More!",7369.0,False,2023-03-02 17:50:01,Biden Judges Boston Crusaders 🇺🇸😈 📹: Man The Dan #drumline #biden #ai #dci #marchingband #funny #boston #bluecoats #drumcorps #drumsolo #aibiden #lmao #trending #fyp,62651,3440,non-gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7202754390540190766,presidentialdeepfakes,7202980498904239403,https://www.tiktok.com/@presidentialdeepfakes/video/7202980498904239403,"Ai presidents videos, slideshows and full episodes of shows",134400.0,False,2023-02-22 14:03:17,The boys play MM2 #president #ai #biden #aibiden #trump #aitrump #aipresident #obama #aiobama,164851,105,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7202754390540190766,presidentialdeepfakes,7204460567673736490,https://www.tiktok.com/@presidentialdeepfakes/video/7204460567673736490,"Ai presidents videos, slideshows and full episodes of shows",134400.0,False,2023-02-26 13:48:06,#aivoice #president #ai #biden #aibiden #aitrump #trump #aipresidentgaming #aipresidents,95530,79,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7202754390540190766,presidentialdeepfakes,7204959866467700010,https://www.tiktok.com/@presidentialdeepfakes/video/7204959866467700010,"Ai presidents videos, slideshows and full episodes of shows",134400.0,False,2023-02-27 22:04:09,The boys get icecream after the roller coaster #aivoice #president #ai #biden #aibiden #trump #aitrump #aipresidents #obama #aiobama,107953,140,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
6709902233540477957,crampon123,7209777005162712363,https://www.tiktok.com/@crampon123/video/7209777005162712363,,890.0,False,2023-03-12 21:37:16,Just watching some old jeopardy and found my favorite old episode #aivoices #aivoice #aibiden #aitrump #jeopardy #ai #aimeme #fakebodyy⚠️,77061,5490,non-gamer,non-biden_deepfakes,non-presidential_debates,psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7202754390540190766,presidentialdeepfakes,7203717303719038251,https://www.tiktok.com/@presidentialdeepfakes/video/7203717303719038251,"Ai presidents videos, slideshows and full episodes of shows",134400.0,False,2023-02-24 13:42:33,#aivoice #president #AXERatioChallenge #ai #biden #aibiden #trump #aitrump #aipresidentgaming #aipresidents,86261,406,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7202754390540190766,presidentialdeepfakes,7202755589779295531,https://www.tiktok.com/@presidentialdeepfakes/video/7202755589779295531,"Ai presidents videos, slideshows and full episodes of shows",134400.0,False,2023-02-21 23:30:27,#president #ai #trump #biden #aitrump #aibiden,51793,693,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7202754390540190766,presidentialdeepfakes,7208356096086445355,https://www.tiktok.com/@presidentialdeepfakes/video/7208356096086445355,"Ai presidents videos, slideshows and full episodes of shows",134400.0,False,2023-03-09 1:43:18,Heres a tutorial #aivoice #president #ai #biden #aibiden #trump #aitrump #aipresidents,70799,96,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7202754390540190766,presidentialdeepfakes,7218668211485642027,https://www.tiktok.com/@presidentialdeepfakes/video/7218668211485642027,"Ai presidents videos, slideshows and full episodes of shows",134400.0,False,2023-04-05 20:39:41,Joe gets a phone call from John Pork #aivoice #president #ai #biden #aibiden #trump #aitrump #obama #aiobama #aipresidents #johnpork,42074,185,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7202754390540190766,presidentialdeepfakes,7202979740410498347,https://www.tiktok.com/@presidentialdeepfakes/video/7202979740410498347,"Ai presidents videos, slideshows and full episodes of shows",134400.0,False,2023-02-22 14:00:20,The boys play Fortnite #president #ai #biden #aibiden #trump #aitrump #aipresident #obama #aiobama,46364,272,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7202754390540190766,presidentialdeepfakes,7208937207451667755,https://www.tiktok.com/@presidentialdeepfakes/video/7208937207451667755,"Ai presidents videos, slideshows and full episodes of shows",134400.0,False,2023-03-10 15:18:22,#aivoice #president #ai #biden #aibiden #trump #aitrump #obama #aiobama #aipresidents #aipresidentgaming,46489,186,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7202754390540190766,presidentialdeepfakes,7207800107436215598,https://www.tiktok.com/@presidentialdeepfakes/video/7207800107436215598,"Ai presidents videos, slideshows and full episodes of shows",134400.0,False,2023-03-07 13:46:07,#aivoice #president #ai #biden #aibiden #trump #aitrump #aipresidents #aipresidentgaming #queenelizabeth,32178,219,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
6929961861912642566,soulthagenshinstan,7205621975228648747,https://www.tiktok.com/@soulthagenshinstan/video/7205621975228648747,"Genshin's Voice of Reason
🙌🎉✨
Email:
soulthagenshinstan@gmail.com",181100.0,False,2023-03-01 16:53:33,The Presidents talk about their Dehya pulls #genshinimpact35 #genshinimpact #hoyocreators #Dehya #dehyagenshin #aivoice #AiPresidents #AiObama #AiBiden #aitrump,24302,565,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7202754390540190766,presidentialdeepfakes,7213365646443220267,https://www.tiktok.com/@presidentialdeepfakes/video/7213365646443220267,"Ai presidents videos, slideshows and full episodes of shows",134400.0,False,2023-03-22 13:43:18,#aivoice #president #ai #biden #aibiden #trump #aitrump #obama #aiobama #aipresidents #aipresidentgaming,19619,141,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7202754390540190766,presidentialdeepfakes,7202767199184932139,https://www.tiktok.com/@presidentialdeepfakes/video/7202767199184932139,"Ai presidents videos, slideshows and full episodes of shows",134400.0,False,2023-02-22 0:15:30,Trump and Biden play madden 23 #president #ai #biden #aibiden #trump #aitrump,40292,150,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7201681776559801350,leonadorosi,7234446960328035610,https://www.tiktok.com/@leonadorosi/video/7234446960328035610,Documentarista e videoreporter indipendente 🎞️,10400.0,False,2023-05-18 9:09:11,#biden #aibiden #bidenai #potus #usa #nonato #noguerra,230374,1182,non-gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
6929961861912642566,soulthagenshinstan,7218252852416843050,https://www.tiktok.com/@soulthagenshinstan/video/7218252852416843050,"Genshin's Voice of Reason
🙌🎉✨
Email:
soulthagenshinstan@gmail.com",181100.0,False,2023-04-04 17:47:48,The Presidents continue to talk about best girl in Genshin #genshinimpact #hoyocreators #aivoice #AiPresidents #aibiden #aiobama #aitrump #aibush #genshin #genshinmemes #genshintok,18971,215,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
6791341671286244358,dualsensenation,7202859730556030250,https://www.tiktok.com/@dualsensenation/video/7202859730556030250,I make Funny AI videos 😂😂😂 join the Nation,11100.0,False,2023-02-22 6:15:03,Ai NBA Youngboy Meets Ai Trump #ai #nbayoungboy#nba#2k#gaming#aitrump#aibiden#obama#trending This Video Is A Joke Everything Is Fake and Ai ⚠️⚠️⚠️ 😂😂😂😂😂#nba2k23,28053,195,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7202754390540190766,presidentialdeepfakes,7202766421107952939,https://www.tiktok.com/@presidentialdeepfakes/video/7202766421107952939,"Ai presidents videos, slideshows and full episodes of shows",134400.0,False,2023-02-22 0:12:29,#president #ai #biden #aibiden #trump #aitrump #benshapiro #uno,32861,131,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
6791341671286244358,dualsensenation,7204231899605175595,https://www.tiktok.com/@dualsensenation/video/7204231899605175595,I make Funny AI videos 😂😂😂 join the Nation,11100.0,False,2023-02-25 22:59:23,Ai Speed Meets Ai Trump Who is the best Soccer / Football Player?#ai#aivoice#aivoiceover#speed#ishowspeed#trump#aitrump#aibiden#obama#messi#ronaldo#cr7#soccer#football#fifa#gaming#fyp#trending#viral#twtich#trump     #worldcup ⚠️Everything in this video is made with Ai and it’s fake and it’s all jokes😂😂😂 presidents gaming,35378,101,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7202754390540190766,presidentialdeepfakes,7202761163254566190,https://www.tiktok.com/@presidentialdeepfakes/video/7202761163254566190,"Ai presidents videos, slideshows and full episodes of shows",134400.0,False,2023-02-21 23:52:05,#president #ai #trump #biden #aitrump #aibiden,29009,246,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7202754390540190766,presidentialdeepfakes,7208547871317036334,https://www.tiktok.com/@presidentialdeepfakes/video/7208547871317036334,"Ai presidents videos, slideshows and full episodes of shows",134400.0,False,2023-03-09 14:07:56,#aivoice #president #ai #biden #aibiden #aipresidents #aipresidentgaming #,23347,208,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
6929961861912642566,soulthagenshinstan,7256396921680514350,https://www.tiktok.com/@soulthagenshinstan/video/7256396921680514350,"Genshin's Voice of Reason
🙌🎉✨
Email:
soulthagenshinstan@gmail.com",181100.0,False,2023-07-16 12:46:53,The Presidents talk about Sumeru ending as they play Genshin #genshinimpact #hoyocreators #Genshintok #aivoice #AiPresidents #aibiden #aiobama #aitrump #presidentsplayinggames #sumeru #summerwithgenshin #soulthagenshinstan,14407,158,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7202754390540190766,presidentialdeepfakes,7275470986827337002,https://www.tiktok.com/@presidentialdeepfakes/video/7275470986827337002,"Ai presidents videos, slideshows and full episodes of shows",134400.0,False,2023-09-05 22:23:21,#funny #fyp #fypシ #joke #trump #presidents #ai #presidents #aibiden #aitrump #obama,13412,31,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7032492950270837766,letstalktswizzle,7209468229419371777,https://www.tiktok.com/@letstalktswizzle/video/7209468229419371777,,402.0,False,2023-03-12 1:39:04,Replying to @greggypoo only doing it for greggypoo #aivoice #aivoices #aitrump #aibiden #aiobama #tswizzle #taylorswift,10637,299,non-gamer,non-biden_deepfakes,presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7202754390540190766,presidentialdeepfakes,7213336756115098922,https://www.tiktok.com/@presidentialdeepfakes/video/7213336756115098922,"Ai presidents videos, slideshows and full episodes of shows",134400.0,False,2023-03-22 11:51:21,#aivoice #president #ai #biden #aibiden #trump #aitrump #obama #aiobama #aipresidents #drake #zestydrake,13944,77,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
6927014834434212869,covers.ai.songs,7250197794747665710,https://www.tiktok.com/@covers.ai.songs/video/7250197794747665710,"covers.ai fan acount, teen pop sensation and next best song producer 😤😤",7875.0,False,2023-06-29 19:50:32,thx for the certifiied bop colleen #colleenballinger #colleenballingeredit #aicover #aitrump #aibiden #trump #biden,25160,497,non-gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,trump_cover,non-biden_cover,non-trump_deepfake
6971885454074348549,join.havoc.games,7235618668753849643,https://www.tiktok.com/@join.havoc.games/video/7235618668753849643,"Join my Minecraft Server⬇️
IP: join.havoc.games
Friend ""TMDServer"" on console!",34300.0,False,2023-05-21 12:58:25,COME PLAY THE MINING DEAD ON JAVA OR BEDROCK! IP: join.havoc.games BEDROCK PORT: 19132 #minecraft #minecraftmemes #minecraftbuilding #minecrafters #minecraftpe #minecraftbedrock #minecraftgun #bedrock #java #ai  #aivoice #aivoices #aitrump #aibiden #aiobama #thewalkingdead #thelastofus,34376,133,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7202754390540190766,presidentialdeepfakes,7270873962580544810,https://www.tiktok.com/@presidentialdeepfakes/video/7270873962580544810,"Ai presidents videos, slideshows and full episodes of shows",134400.0,False,2023-08-24 13:04:34,#ai #presidents #aipresidents #aibiden #aitrump,10153,74,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7202754390540190766,presidentialdeepfakes,7204685376160681259,https://www.tiktok.com/@presidentialdeepfakes/video/7204685376160681259,"Ai presidents videos, slideshows and full episodes of shows",134400.0,False,2023-02-27 4:19:09,The boys go to WB Park #aivoice #president #ai #biden #aibiden #aitrump #trump #aipresidentgaming #aipresidents,8737588,214286,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7202754390540190766,presidentialdeepfakes,7208999985692708142,https://www.tiktok.com/@presidentialdeepfakes/video/7208999985692708142,"Ai presidents videos, slideshows and full episodes of shows",134400.0,False,2023-03-10 19:21:59,#aivoice #president #ai #biden #aibiden #trump #aitrump #obama #aiobama #tuckercarlson #aipresidents #aipresidents,412016,19942,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7202754390540190766,presidentialdeepfakes,7203432583097601322,https://www.tiktok.com/@presidentialdeepfakes/video/7203432583097601322,"Ai presidents videos, slideshows and full episodes of shows",134400.0,False,2023-02-23 19:17:36,Always remember if you need help talk to someone   #AXERatioChallenge  #aivoice #president #ai #biden #aibiden #trump #aitrump #aipresidentgaming,200064,2503,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7202754390540190766,presidentialdeepfakes,7203573193758625067,https://www.tiktok.com/@presidentialdeepfakes/video/7203573193758625067,"Ai presidents videos, slideshows and full episodes of shows",134400.0,False,2023-02-24 4:23:13,Trump and Biden play FNAF #AXERatioChallenge #aivoice #president #ai #biden #aibiden #trump #aitrump #aipresidentgaming #aipresidents #fnaf,159205,1385,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7202754390540190766,presidentialdeepfakes,7208934007172549930,https://www.tiktok.com/@presidentialdeepfakes/video/7208934007172549930,"Ai presidents videos, slideshows and full episodes of shows",134400.0,False,2023-03-10 15:05:56,Donald and Joe play Family Feud #aivoice #president #ai #biden #aibiden #aipresidents #aipresidentgaming #trump #aitrump #steveharvey,147357,771,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7115439143177503787,theratedrook,7201809772117724462,https://www.tiktok.com/@theratedrook/video/7201809772117724462,Welcome,621.0,False,2023-02-19 10:21:58,If Trump and Biden played madden together #mamadontworry #fyp #foryoupage #mahomes #joebiden #donaldtrump #rihanna #fypシ #ai #foryou #madden23 #icespice #chiefs #saints #aitrump #aibiden,160789,2995,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
6792796670234936326,dslclubb,7235352850233117995,https://www.tiktok.com/@dslclubb/video/7235352850233117995,★ BRAND NEW  ★ ↓ out now,72000.0,False,2023-05-20 19:44:34,omw to the mall! 💓🫶🎀 #aibiden #aimusic,135111,15,non-gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,biden_cover,non-trump_deepfake
7032492950270837766,letstalktswizzle,7209812364672240897,https://www.tiktok.com/@letstalktswizzle/video/7209812364672240897,,402.0,False,2023-03-12 23:54:35,Replying to @Emily (Taylor’s Version) only for you Emily. Part 5 of ‘Let’s Talk T-Swizzle’ #letstalktswizzle #aivoice #aitrump #aibiden #taylorswift #tswizzle,7381,143,non-gamer,non-biden_deepfakes,presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7065415500830622767,human_division,7211117982062300459,https://www.tiktok.com/@human_division/video/7211117982062300459,Comedy Channel! Subscribe to my Youtube for more content that’s banned here!,184.0,False,2023-03-16 12:20:57,"Obama, Biden, and Trump Select Their Final Four #marchmadnes #marchmadnessbracket #finalfour2023 #aitrump #aibiden #aiobama #aivoices #marchmadness #duke #nittanylions #sportshumor ",13053,76,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7245047588713825322,aipresidentcovers,7251708687071448362,https://www.tiktok.com/@aipresidentcovers/video/7251708687071448362,ai covers made on covers.ai,1581.0,False,2023-07-03 21:33:37,"hello christ, im bout to sin again #aicover #aicovers #biden #trump #aitrump #aibiden #flyanaboss #flyanabossyouwish ",14512,217,non-gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,trump_cover,non-biden_cover,non-trump_deepfake
6949537598408279045,astro_wt,7204178509789547819,https://www.tiktok.com/@astro_wt/video/7204178509789547819,"Gaijin Partner
=NBLA= Owner
🔽✨Universe Discord✨🔽
Discord.gg/nbla",87900.0,False,2023-02-25 19:32:15,Trump almost nukes 😳#warthunder #warthunder #warthunder #gaiming #fyp #aitrump #aibiden #aispeech,9879,1,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7202754390540190766,presidentialdeepfakes,7202988788056984878,https://www.tiktok.com/@presidentialdeepfakes/video/7202988788056984878,"Ai presidents videos, slideshows and full episodes of shows",134400.0,False,2023-02-22 14:35:27,Trump and the boys try to play Minecraft #aivoice #president #ai #biden #aibiden #trump #aitrump #aipresidentgaming #aipresidents #aipresident #minecraft,55937,253,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
6735254550829237253,vampyro111,7208000084678675755,https://www.tiktok.com/@vampyro111/video/7208000084678675755,"⬇️business email in twitch bio ⬇️
‼️LIVE EVERY DAY AT 4:30PM CT‼️",1300000.0,False,2023-03-08 2:41:53,Patrick Bateman Minecraft Let’s Play Episode 1 THIS IS AN AI GENERATED VOICE #minecraft #minecraftletsplay #aivoices #aipresidents #aitrend #aibiden #funny #aimemes,17691,5,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7077693240081859626,thetttvpodcast,7265637965118983470,https://www.tiktok.com/@thetttvpodcast/video/7265637965118983470,Join us as we explore everything at the bottom of the rabbit hole. Enjoy ur TTTV,249800.0,False,2023-08-10 10:27:01,🌐A.I. Taking Over Twitch - A.I. Trump and Biden Live Debate 24/7🤖 #ai #twitch #aitrump #aibiden #debate #toilettimeshow #longervideos,9281,105,non-gamer,non-biden_deepfakes,presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7202754390540190766,presidentialdeepfakes,7273131240767917358,https://www.tiktok.com/@presidentialdeepfakes/video/7273131240767917358,"Ai presidents videos, slideshows and full episodes of shows",134400.0,False,2023-08-30 15:04:13,The return #trump #presidents #ai #aipresidents #aibiden #aitrump #obama,5474,16,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
6727084143355134982,kenzie.grape,7206426692087270698,https://www.tiktok.com/@kenzie.grape/video/7206426692087270698,"devious and whimsical by nature. 
22",3378.0,False,2023-03-03 20:56:11,#aivoice #aibiden #icespice #bidencore,5460,106,non-gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
7202754390540190766,presidentialdeepfakes,7271341487147732270,https://www.tiktok.com/@presidentialdeepfakes/video/7271341487147732270,"Ai presidents videos, slideshows and full episodes of shows",134400.0,False,2023-08-25 19:18:47,#ai #presidents #aipresidents #aibiden #aitrump #fnaf,8342,12,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
6929961861912642566,soulthagenshinstan,7221660860131855658,https://www.tiktok.com/@soulthagenshinstan/video/7221660860131855658,"Genshin's Voice of Reason
🙌🎉✨
Email:
soulthagenshinstan@gmail.com",181100.0,False,2023-04-13 22:12:33,The Presidents seem to be excited about Kirara #genshinimpact #hoyocreators #AiPresidents #aibiden #aiobama #aitrump #Aibush #kirara #genshinimpactkirara #genshinmemes #inuyasha #sesshomaru #anime #animetiktok #weebtiktok,4382,33,gamer,non-biden_deepfakes,non-presidential_debates,non-psa_deepfakes,non-vietnamese_trump,non-trump_cover,non-biden_cover,non-trump_deepfake
